2023-11-13 15:04:26.623 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'imagenet', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': 1000, 'n_class': 100, 'data_path': '../../data/imagenet/', 'data': {'train_set': {'list_path': './data/imagenet/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/imagenet/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/imagenet/database.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_100_16.npy', 'CSQ_center': './CSQcenters/CSQ_100_16.npy', 'remarks': 'Ours', 'save_path': './results/imagenet/Ours', 'save_center': './results/imagenet/Ours/ours_16.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 13000}
2023-11-13 20:19:58.066 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 63/1000 20:19:58 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:22:01.156 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7166907217572717, center loss: 4.194952119141817, pair loss: 142.00836580991745
2023-11-13 20:31:04.299 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 63/1000 20:19:58 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8492340340131681
2023-11-13 20:31:04.299 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 64/1000 20:31:04 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:33:06.630 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7167288319152945, center loss: 4.193839525803924, pair loss: 142.01724791526794
2023-11-13 20:33:06.630 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 65/1000 20:33:06 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:35:09.180 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7164269580560572, center loss: 4.187535293400288, pair loss: 141.9620088338852
2023-11-13 20:35:09.181 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 66/1000 20:35:09 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:37:11.469 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7164062507012311, center loss: 4.1897662077099085, pair loss: 141.95553505420685
2023-11-13 20:46:12.893 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 66/1000 20:35:09 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8552565299083588
2023-11-13 20:46:12.893 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 67/1000 20:46:12 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:48:15.041 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7164948094709247, center loss: 4.190415292978287, pair loss: 141.97296196222305
2023-11-13 20:48:15.042 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 68/1000 20:48:15 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:50:17.412 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7163436959187189, center loss: 4.186821028590202, pair loss: 141.94574004411697
2023-11-13 20:50:17.412 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 69/1000 20:50:17 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 20:52:20.810 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7162542486307668, center loss: 4.185689842328429, pair loss: 141.92863148450851
2023-11-13 21:01:27.471 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 69/1000 20:50:17 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8570468029026183
2023-11-13 21:01:27.471 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 70/1000 21:01:27 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:03:32.345 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7162981620606255, center loss: 4.188014104962349, pair loss: 141.93526983261108
2023-11-13 21:03:32.345 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 71/1000 21:03:32 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:05:35.134 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7163138746046552, center loss: 4.187678020447493, pair loss: 141.93881744146347
2023-11-13 21:05:35.135 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 72/1000 21:05:35 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:07:39.359 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7162123056603413, center loss: 4.185332864522934, pair loss: 141.9204329252243
2023-11-13 21:16:47.519 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 72/1000 21:05:35 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8545113376375164
2023-11-13 21:16:47.520 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 73/1000 21:16:47 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:18:49.855 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7162956431800244, center loss: 4.187890248373151, pair loss: 141.9348811507225
2023-11-13 21:18:49.856 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 74/1000 21:18:49 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:20:52.716 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.716055207100569, center loss: 4.181398883461952, pair loss: 141.89233124256134
2023-11-13 21:20:52.717 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 75/1000 21:20:52 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:22:58.393 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7161401925133724, center loss: 4.185773016884923, pair loss: 141.9053169488907
2023-11-13 21:32:08.693 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 75/1000 21:20:52 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8521760486966811
2023-11-13 21:32:08.694 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 76/1000 21:32:08 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:34:11.663 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7160638547411152, center loss: 4.182695358991623, pair loss: 141.89281886816025
2023-11-13 21:34:11.664 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 77/1000 21:34:11 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:36:15.357 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7159129261386161, center loss: 4.179760644212365, pair loss: 141.86499965190887
2023-11-13 21:36:15.358 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 78/1000 21:36:15 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:38:18.916 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7158428529898325, center loss: 4.17898596636951, pair loss: 141.85147380828857
2023-11-13 21:47:27.254 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 78/1000 21:36:15 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8520518748443651
2023-11-13 21:47:27.255 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 79/1000 21:47:27 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:49:31.339 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7158896385454664, center loss: 4.1804607398808, pair loss: 141.85954290628433
2023-11-13 21:49:31.339 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 80/1000 21:49:31 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:51:36.188 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7159662696660734, center loss: 4.180550549179316, pair loss: 141.87510043382645
2023-11-13 21:51:36.188 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 81/1000 21:51:36 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 21:53:42.442 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7159614355540743, center loss: 4.18126418069005, pair loss: 141.87340170145035
2023-11-13 22:02:50.826 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 81/1000 21:51:36 bits: 16 dataset: imagenet Best mAP: 0.8586548648342347, current mAP: 0.8430685693663409
2023-11-13 22:02:50.827 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 82/1000 22:02:50 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 22:04:55.388 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7158984857447007, center loss: 4.179544715210795, pair loss: 141.8622574210167
2023-11-13 22:04:55.388 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 83/1000 22:04:55 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 22:06:59.754 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.715822221309531, center loss: 4.178491281345487, pair loss: 141.84779077768326
2023-11-13 22:06:59.754 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 84/1000 22:06:59 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-13 22:09:04.145 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7157646762389763, center loss: 4.178717533126473, pair loss: 141.8358055949211
2023-11-13 22:18:14.022 | INFO     | scripts.train_CUB:train_val:101 - valid mAP: 0.8586548648342347
2023-11-14 11:41:41.744 | INFO     | scripts.train_CUB:train_val:49 - config: {'seed': 60, 'm': 16, 'alpha': 1, 'beta': 1.0, 'beta2': 0.01, 'mome': 0.9, 'epoch_change': 9, 'sigma': 1.0, 'gamma': 20.0, 'lambda': 0.0001, 'mu': 1, 'nu': 1, 'eta': 55, 'dcc_iter': 10, 'optimizer': {'type': <class 'torch.optim.rmsprop.RMSprop'>, 'optim_param': {'lr': 1e-05, 'weight_decay': 1e-05}}, 'resize_size': 256, 'crop_size': 224, 'batch_size': 64, 'net': <class 'model.Net.MoCo'>, 'dataset': 'imagenet', 'without_BN': False, 'epoch': 1000, 'test_map': 3, 'stop_iter': 10, 'device': device(type='cuda'), 'n_gpu': 1, 'bit_list': [16], 'max_norm': 5.0, 'T': 0.001, 'resnet_url': '../../Pretrain/resnet50-19c8e357.pth', 'url': '../../Pretrain/moco_v2_800ep_pretrain.pth', 'txt_path': '../../data/glove/glove.6B.50d.txt', 'label_size': 100, 'update_center': False, 'topk': 1000, 'n_class': 100, 'data_path': '../../data/imagenet/', 'data': {'train_set': {'list_path': './data/imagenet/train.txt', 'batch_size': 64}, 'test_set': {'list_path': './data/imagenet/test.txt', 'batch_size': 64}, 'database': {'list_path': './data/imagenet/database.txt', 'batch_size': 64}}, 'order_seed': 80, 'center_path': './centerswithoutVar/CSQ_init_True_100_16.npy', 'CSQ_center': './CSQcenters/CSQ_100_16.npy', 'remarks': 'Ours', 'save_path': './results/imagenet/Ours', 'save_center': './results/imagenet/Ours/ours_16.npy', 'info': '[Ours]', 'loss_way': 'Ours', 'num_train': 13000}
2023-11-14 11:41:41.745 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 1/1000 11:41:41 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 11:43:44.122 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.03852766245493994, center loss: 7.854270352050662, pair loss: 0
2023-11-14 11:43:44.122 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 2/1000 11:43:44 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 11:45:45.771 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.029142521504385798, center loss: 5.940316516906023, pair loss: 0
2023-11-14 11:45:45.771 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 3/1000 11:45:45 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 11:47:48.153 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.026770687232926197, center loss: 5.456886140629649, pair loss: 0
2023-11-14 11:56:42.312 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 11:56:42.313 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 3/1000 11:45:45 bits: 16 dataset: imagenet Best mAP: 0.7715948999737571, current mAP: 0.7715948999737571
2023-11-14 11:56:42.313 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 4/1000 11:56:42 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 11:58:42.717 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.02559587787654178, center loss: 5.217470120638609, pair loss: 0
2023-11-14 11:58:42.717 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 5/1000 11:58:42 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:00:43.497 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.024720012347268706, center loss: 5.039020169526339, pair loss: 0
2023-11-14 12:00:43.497 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 6/1000 12:00:43 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:02:44.223 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.024205037913120845, center loss: 4.934093851596117, pair loss: 0
2023-11-14 12:11:45.214 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 12:11:45.214 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 6/1000 12:00:43 bits: 16 dataset: imagenet Best mAP: 0.81660675956275, current mAP: 0.81660675956275
2023-11-14 12:11:45.215 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 7/1000 12:11:45 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:13:45.984 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.023612996234613305, center loss: 4.8135048896074295, pair loss: 0
2023-11-14 12:13:45.985 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 8/1000 12:13:45 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:15:47.148 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.023208813550060287, center loss: 4.731166932731867, pair loss: 0
2023-11-14 12:15:47.148 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 9/1000 12:15:47 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:17:48.995 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.022959457637340416, center loss: 4.680383572354913, pair loss: 0
2023-11-14 12:26:53.424 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 12:26:53.425 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 9/1000 12:15:47 bits: 16 dataset: imagenet Best mAP: 0.8348709467837687, current mAP: 0.8348709467837687
2023-11-14 12:26:53.425 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 10/1000 12:26:53 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:28:54.475 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7452851425783307, center loss: 4.644366437569261, pair loss: 147.39054208993912
2023-11-14 12:28:54.475 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 11/1000 12:28:54 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:30:56.422 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7411950733147415, center loss: 4.5807307325303555, pair loss: 146.6199489235878
2023-11-14 12:30:56.423 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 12/1000 12:30:56 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:32:59.236 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.738327126584801, center loss: 4.549638045951724, pair loss: 146.06605207920074
2023-11-14 12:42:00.018 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 12:42:00.018 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 12/1000 12:30:56 bits: 16 dataset: imagenet Best mAP: 0.8427858862844249, current mAP: 0.8427858862844249
2023-11-14 12:42:00.018 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 13/1000 12:42:00 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:44:01.316 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.735385900034624, center loss: 4.502485282719135, pair loss: 145.51330024003983
2023-11-14 12:44:01.317 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 14/1000 12:44:01 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:46:03.121 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7341635247655943, center loss: 4.490972144529223, pair loss: 145.2754790186882
2023-11-14 12:46:03.122 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 15/1000 12:46:03 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:48:04.653 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7325654097047507, center loss: 4.4582792688161135, pair loss: 144.98223459720612
2023-11-14 12:57:07.363 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 12:57:07.364 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 15/1000 12:46:03 bits: 16 dataset: imagenet Best mAP: 0.8471221985890633, current mAP: 0.8471221985890633
2023-11-14 12:57:07.364 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 16/1000 12:57:07 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 12:59:08.332 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7313217514870214, center loss: 4.440928783267736, pair loss: 144.7459425330162
2023-11-14 12:59:08.333 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 17/1000 12:59:08 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 13:01:09.887 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7297338966061088, center loss: 4.412213487550616, pair loss: 144.45081794261932
2023-11-14 13:01:09.887 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 18/1000 13:01:09 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 13:03:11.840 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7285266205960629, center loss: 4.393409071490169, pair loss: 144.22341394424438
2023-11-14 13:12:13.453 | INFO     | scripts.train_CUB:train_val:98 - save in ./results/imagenet/Ours
2023-11-14 13:12:13.453 | INFO     | scripts.train_CUB:train_val:108 - [Ours] 18/1000 13:01:09 bits: 16 dataset: imagenet Best mAP: 0.8480970611160559, current mAP: 0.8480970611160559
2023-11-14 13:12:13.453 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 19/1000 13:12:13 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 13:14:14.600 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7276871178080054, center loss: 4.381463838741183, pair loss: 144.06415277719498
2023-11-14 13:14:14.600 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 20/1000 13:14:14 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 13:16:16.041 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7266734116802028, center loss: 4.360148034989834, pair loss: 143.8787345290184
2023-11-14 13:16:16.042 | INFO     | scripts.train_CUB:train_val:54 - [Ours] 21/1000 13:16:16 bits: 16 dataset: imagenet loss way: Ours training...
2023-11-14 13:18:18.040 | INFO     | scripts.train_CUB:train_val:82 - train loss: 0.7260347540472069, center loss: 4.352823676541448, pair loss: 143.75581216812134
